Title,Description,Publisher,Link,Published Time,processed_text
Michael Hudson and Richard Wolff: BRICS High Aspirations Versus Cautious First Steps,Michael Hudson and Richard Wolff discuss the recent BRICS summit as well as its rapidly-evolving geopolitical backdrop.,Nakedcapitalism.com,https://www.nakedcapitalism.com/2024/11/michael-hudson-and-richard-wolff-brics-high-aspirations-versus-cautious-first-steps.html,02-11-2024 08:29,michael hudson richard wolff discus recent brics summit well rapidlyevolving geopolitical backdrop
"Tesla, AMD And Nvidia Show Higher Volatility Than Bitcoin In October 2024","Leading tech stocks display greater price fluctuations than bitcoin, reflecting evolving digital asset trends.",Forbes,https://www.forbes.com/sites/digital-assets/2024/11/02/tesla-amd-and-nvidia-show-higher-volatility-than-bitcoin-in-october-2024/,02-11-2024 08:25,leading tech stock display greater price fluctuation bitcoin reflecting evolving digital asset trend
Coconut shy: The economics of publishing,Ronan Colgan explains why books cost what they do and how much money an author might make,The Irish Times,https://www.irishtimes.com/culture/books/2024/11/02/coconut-shy-the-economics-of-publishing/,02-11-2024 04:16,ronan colgan explains book cost much money author might make
Wall St closes higher as Amazon's gains offset weak job growth - Reuters,"Wall St closes higher as Amazon's gains offset weak job growthReuters Stock market today: Nasdaq, S&P 500 rebound as Amazon surges, market shrugs off jobs dataYahoo Finance Stocks rise with Amazon; US yields up ahead of US electionReuters Markets News, Nov. 1…",Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=175379055,02-11-2024 03:52,wall st close higher amazon gain offset weak job growthreuters stock market today nasdaq sp rebound amazon surge market shrug job datayahoo finance stock rise amazon u yield ahead u electionreuters market news nov
"Nvidia To Join Dow Jones Industrial Average, Replacing Intel","Nvidia is replacing rival chipmaker Intel in the Dow Jones Industrial Average, a shakeup to the blue-chip index that reflects the boom in artificial intelligence and a major shift in the semiconductor industry. Intel shares were down 1% in extended trading on…",Slashdot.org,https://slashdot.org/submission/17329399/nvidia-to-join-dow-jones-industrial-average-replacing-intel,02-11-2024 03:32,nvidia replacing rival chipmaker intel dow jones industrial average shakeup bluechip index reflects boom artificial intelligence major shift semiconductor industry intel share extended trading
Summary Update on the COPs,"Summary Update on the COPs   ROBIN FARRELL November 1, 2024 As we enter November and with COP 29 just under 2 weeks away, a brief run down of the recent CBD COP16 and the equally recent COP13 / MOP36 event in Bangkok. Also the upcoming UNCCD COP16 in Riyadh (…",Energycentral.com,https://energycentral.com/c/ec/summary-update-cops,02-11-2024 03:26,summary update cop robin farrell november enter november cop week away brief run recent cbd cop equally recent cop mop event bangkok also upcoming unccd cop riyadh
"Tom Holland And Austin Butler Are Teaming Up For A Race Car Movie, And This Sounds Like A High-Octane Idea",Two young stars are set to play race car driving brothers. Sign me up.,CinemaBlend,https://www.cinemablend.com/movies/tom-holland-austin-butler-teaming-race-car-movie-american-speed,01-11-2024 22:25,two young star set play race car driving brother sign
Best practices and lessons for fine-tuning Anthropic’s Claude 3 Haiku on Amazon Bedrock,"In this post, we explore the best practices and lessons learned for fine-tuning Anthropic’s Claude 3 Haiku on Amazon Bedrock. We discuss the important components of fine-tuning, including use case definition, data preparation, model customization, and perform…",Amazon.com,https://aws.amazon.com/blogs/machine-learning/best-practices-and-lessons-for-fine-tuning-anthropics-claude-3-haiku-on-amazon-bedrock/,01-11-2024 21:50,post explore best practice lesson learned finetuning anthropics claude haiku amazon bedrock discus important component finetuning including use case definition data preparation model customization perform
Endorsement: Points Travelers ‘Stick to Travel’ for Kamala Harris for US President,"The first-ever political endorsement on the BoardingArea network. Rapid Travel Chai's 2024 'stick to travel' endorsement for US President.
The post Endorsement: Points Travelers ‘Stick to Travel’ for Kamala Harris for US President appeared first on Rapid Trav…",Boardingarea.com,https://rapidtravelchai.boardingarea.com/endorsement-2024-harris/,01-11-2024 21:04,firstever political endorsement boardingarea network rapid travel chais stick travel endorsement u president post endorsement point traveler stick travel kamala harris u president appeared first rapid trav
27 gift ideas for the pet and pet parent in your life,"The best gifts for pets and their owners include the Furbo 360 Pet Camera, Owala Pet Bowl, Temptations treats and Petlibro water fountains.",NBC News,https://www.nbcnews.com/select/shopping/best-pet-gifts-rcna125330,01-11-2024 20:13,best gift pet owner include furbo pet camera owala pet bowl temptation treat petlibro water fountain
‘American Speed’: Tom Holland & Austin Butler To Star In Racecar Crime Drama At Amazon MGM Studios,"Did the “Summer of Tom Holland” just got more jam-packed? Deadline reports that Amazon MGM Studios won the bidding war for “American Speed,” a race car drama with Holland and Austin Butler attached to star. “American Speed” marks the third upcoming blockbuste…",Theplaylist.net,https://theplaylist.net/american-speed-tom-holland-austin-butler-to-star-in-racecar-crime-drama-at-amazon-mgm-studios-20241101/,01-11-2024 18:29,summer tom holland got jampacked deadline report amazon mgm studio bidding war american speed race car drama holland austin butler attached star american speed mark third upcoming blockbuste
Our editors’ favorite products from October,"NBC Select editors recommend their favorite products from October 2024. Shop standout items from Ikea, Merit and Calpak.",NBC News,https://www.nbcnews.com/select/shopping/editor-favorites-october-rcna123403,01-11-2024 17:38,nbc select editor recommend favorite product october shop standout item ikea merit calpak
HIMSSCast: Prior authorization as gatekeeper,"The intent of prior authorization - to make efficient use of health resources - has not worked, says Peter Ax of UpScriptHealth.",Healthcarefinancenews.com,https://www.healthcarefinancenews.com/news/himsscast-prior-authorization-gatekeeper,01-11-2024 17:19,intent prior authorization make efficient use health resource worked say peter ax upscripthealth
Why Everyone’s Wrong About Stablecoins,"Why stablecoins won’t crown a single winner: success requires a complementary business model, not just exporting digital dollars.",Forbes,https://www.forbes.com/sites/christiancatalini/2024/11/01/why-everyones-wrong-about-stablecoins/,01-11-2024 16:42,stablecoins wont crown single winner success requires complementary business model exporting digital dollar
"Stock market today: Nasdaq, S&P 500 rebound amid Amazon cheer, jobs report - Yahoo Finance","Stock market today: Nasdaq, S&P 500 rebound amid Amazon cheer, jobs reportYahoo Finance Dow jumps 500 points to start November as traders look past weak jobs report: Live updatesCNBC Stocks Rise With Payrolls Set to Cap Volatile Week: Markets WrapYahoo Financ…",Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=175375289,01-11-2024 16:12,stock market today nasdaq sp rebound amid amazon cheer job reportyahoo finance dow jump point start november trader look past weak job report live updatescnbc stock rise payroll set cap volatile week market wrapyahoo financ
"What to buy from the Sephora Sale, according to a beauty writer","For the next 10 days, you can save up to 20% off across all beauty categories in-store and online. Shop from major brands, including Olaplex, Laneige, Glossier and more.",NBC News,https://www.nbcnews.com/select/shopping/sephora-savings-event-deals-rcna178317,01-11-2024 15:38,next day save across beauty category instore online shop major brand including olaplex laneige glossier
Saudi Wants To Use Its Oil Billions To Become An AI Power Player,"Cash, land and cheap renewable energy were key parts of the kingdom’s pitch to become a “global hub for AI” at its annual ‘Davos in the desert” summit.",Forbes,https://www.forbes.com/sites/iainmartin/2024/11/01/saudi-wants-to-use-its-oil-billions-to-become-an-ai-power-player/,01-11-2024 15:24,cash land cheap renewable energy key part kingdom pitch become global hub ai annual davos desert summit
Fine-grained access control in Amazon EMR Serverless with AWS Lake Formation,"In this post, we discuss how to implement fine-grained access control in EMR Serverless using Lake Formation. With this integration, organizations can achieve better scalability, flexibility, and cost-efficiency in their data operations, ultimately driving mo…",Amazon.com,https://aws.amazon.com/blogs/big-data/fine-grained-access-control-in-amazon-emr-serverless-with-aws-lake-formation/,01-11-2024 14:53,post discus implement finegrained access control emr serverless using lake formation integration organization achieve better scalability flexibility costefficiency data operation ultimately driving mo
What this VC firm can teach other companies about decarbonizing for real,"Measuring climate impact can be a trust builder, says Eclipse Ventures partner Aidan Madigan-Curtis.",Fortune,https://fortune.com/2024/11/01/eclipse-venture-capital-decarbonizing/,01-11-2024 14:21,measuring climate impact trust builder say eclipse venture partner aidan madigancurtis
Amazon Holiday Beauty Haul: Stocking stuffers you can get for under $50,Find limited edition gift sets for under $50 during Amazon's Holiday Beauty Haul.,Fox News,https://www.foxnews.com/lifestyle/amazon-holiday-beauty-haul-stocking-stuffers,01-11-2024 13:45,find limited edition gift set amazon holiday beauty haul
"Stock market today: Nasdaq, S&P 500 rebound amid Amazon cheer, jobs report",Markets are taking a big miss in the monthly jobs report in their stride as they welcome Amazon and Intel's results.,Yahoo Entertainment,https://finance.yahoo.com/news/live/stock-market-today-nasdaq-sp-500-rebound-amid-amazon-cheer-jobs-report-124606593.html,01-11-2024 12:46,market taking big miss monthly job report stride welcome amazon intels result
Conservationists Convene in Colombia,The U.N. biodiversity summit showcased South America’s green finance ambitions.,Foreign Policy,https://foreignpolicy.com/2024/11/01/cop16-colombia-un-biodiversity-conservation-finance/,01-11-2024 12:00,un biodiversity summit showcased south america green finance ambition
Don’t Diversify: How Concentration Creates Faster Business Growth,"Diversification is hailed as the gold standard of business strategy, but this conventional wisdom can be a roadblock rather than a road map.",Forbes,https://www.forbes.com/councils/forbesfinancecouncil/2024/11/01/dont-diversify-how-concentration-creates-faster-business-growth/,01-11-2024 12:00,diversification hailed gold standard business strategy conventional wisdom roadblock rather road map
Forbes Daily: Drone Maker To Ration Batteries After Chinese Sanctions,"Friday's edition of Forbes Daily covers David Koch's son backing Kamala Harris, Facebook profit from election lies, Amazon beats expectations, Apple's earnings and more.",Forbes,https://www.forbes.com/sites/daniellechemtob/2024/11/01/forbes-daily-drone-maker-to-ration-batteries-after-chinese-sanctions/,01-11-2024 11:53,friday edition forbes daily cover david koch son backing kamala harris facebook profit election lie amazon beat expectation apple earnings
Cannes’ Christian Jeune Is ‘Very Optimistic’ About New Generation of Japanese Filmmakers,"Christian Jeune, director of the film department at Cannes Film Festival, has hailed the next generation of filmmakers chosen for the Tokyo International Film Festival’s (TIFF) Nippon Cinema Now strand. “If I go back to six, seven years, I was a bit desperate…",Variety,https://variety.com/2024/film/news/cannes-christian-jeune-new-generation-filmmakers-tokyo-festival-nippon-cinema-now-1236197246/,01-11-2024 11:51,christian jeune director film department cannes film festival hailed next generation filmmaker chosen tokyo international film festival tiff nippon cinema strand go back six seven year bit desperate
Europe’s Existential AI Challenge,"If the European Union and its member states want to thrive and safeguard their sovereignty in the twenty-first century, they must get their commercial house in order. In the age of AI, a competitive startup ecosystem is a critical component of economic prospe…",Project Syndicate,https://www.project-syndicate.org/onpoint/europe-will-lose-ai-race-unless-it-fixes-startup-ecosystem-by-bertrand-badre-and-charles-ferguson-2024-11,01-11-2024 09:48,european union member state want thrive safeguard sovereignty twentyfirst century must get commercial house order age ai competitive startup ecosystem critical component economic prospe
"2025년이 더 문제, 미국 대선에 금리인하 달렸다","Why the Fed Cut Rates and Mortgage Rates Jumped https://t.co/tw3oUJUJoS— Bloomberg Economics (@economics) October 21, 2024 US mortgage applications for both home purchases and refinancing dropped last week to the lowest levels since August, hobbled by a recen…",Tistory.com,https://ryueyes11.tistory.com/511215,01-11-2024 09:07,fed cut rate mortgage rate jumped bloomberg economics economics october u mortgage application home purchase refinancing dropped last week lowest level since august hobbled recen
Amazon said its shoppers keep choosing cheap items – and that's good for business,"Cost-conscious consumers are turning to Amazon's Prime deals and events, the company's chiefs said.",Business Insider,https://www.businessinsider.com/amazon-q3-earnings-shoppers-cheaper-items-high-frequency-good-business-2024-11,01-11-2024 06:45,costconscious consumer turning amazon prime deal event company chief said
Notes on a Phony Campaign: Strange Days,"Cockburn used to say, vote for whoever makes you happy, knowing that the vote-counting machines will probably record it for someone you despise. So I filled out my ballot, though not very joyfully, and drove to the drop-off site in our little mill town, where…",CounterPunch,https://www.counterpunch.org/2024/11/01/strange-days/,01-11-2024 05:59,cockburn used say vote whoever make happy knowing votecounting machine probably record someone despise filled ballot though joyfully drove dropoff site little mill town
AI and workers,"Bryan Alexander, 

Nov 01, 2024


 
 
I personally think it's an easy futurism (or 'prophesy') that simply draws scenarios. ""The AI and labor market picture is deeply in flux, with the potential for many local and regional variations,"" writes Bryan Alexander…",Substack.com,https://aiandacademia.substack.com/p/ai-and-workers,01-11-2024 04:37,bryan alexander nov personally think easy futurism prophesy simply draw scenario ai labor market picture deeply flux potential many local regional variation writes bryan alexander
Amazon stock pops after Q3 earnings beat - Yahoo Finance,"Amazon stock pops after Q3 earnings beatYahoo Finance Amazon shares pop on earnings beat, cloud growthCNBC Amazon earnings: Stock rises as profit guidance soothes fearsMarketWatch Amazon's improving retail sales boost Q3 profit, revenue beats estimatesReuters…",Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=175371705,01-11-2024 02:52,amazon stock pop q earnings beatyahoo finance amazon share pop earnings beat cloud growthcnbc amazon earnings stock rise profit guidance soothes fearsmarketwatch amazon improving retail sale boost q profit revenue beat estimatesreuters
